curve_code,Taxon,Replicate,Time,Oxygen,O2_fit
C004,Acinetobacter,R4,126.05,4.67,4.668689096315561
C004,Acinetobacter,R4,127.05,4.62,4.628898277335241
C004,Acinetobacter,R4,128.05,4.59,4.588722426424867
C004,Acinetobacter,R4,129.05,4.55,4.54812782277477
C004,Acinetobacter,R4,130.05,4.51,4.506879070070594
C004,Acinetobacter,R4,131.05,4.46,4.464735120080947
C004,Acinetobacter,R4,132.05,4.43,4.421633992410955
C004,Acinetobacter,R4,133.05,4.38,4.377680584899171
C004,Acinetobacter,R4,134.05,4.32,4.333468240481322
C004,Acinetobacter,R4,135.05,4.29,4.28949585786245
C004,Acinetobacter,R4,136.05,4.25,4.245396113727676
C004,Acinetobacter,R4,137.05,4.2,4.200686195108586
C004,Acinetobacter,R4,138.05,4.16,4.155287552442589
C004,Acinetobacter,R4,139.05,4.1,4.109194617755299
C004,Acinetobacter,R4,140.05,4.07,4.062289486019364
C004,Acinetobacter,R4,141.05,4.02,4.014504220598271
C004,Acinetobacter,R4,142.05,3.95,3.9660830954718467
C004,Acinetobacter,R4,143.05,3.93,3.917263212217706
C004,Acinetobacter,R4,144.05,3.86,3.8679407721883208
C004,Acinetobacter,R4,145.05,3.82,3.817939086747573
C004,Acinetobacter,R4,146.05,3.77,3.767130807530098
C004,Acinetobacter,R4,147.05,3.71,3.7153906284011087
C004,Acinetobacter,R4,148.05,3.67,3.6625520718773843
C004,Acinetobacter,R4,149.05,3.61,3.608528078522794
C004,Acinetobacter,R4,150.05,3.55,3.5535904324380185
C004,Acinetobacter,R4,151.05,3.5,3.4981033762131353
C004,Acinetobacter,R4,152.05,3.44,3.4424421428589502
C004,Acinetobacter,R4,153.05,3.38,3.3868610234585304
C004,Acinetobacter,R4,154.05,3.33,3.3311195509632343
C004,Acinetobacter,R4,155.05,3.28,3.2748097646273195
C004,Acinetobacter,R4,156.05,3.22,3.2173484870483513
C004,Acinetobacter,R4,157.05,3.16,3.1582422244841664
C004,Acinetobacter,R4,158.05,3.1,3.097531434490355
C004,Acinetobacter,R4,159.05,3.04,3.035506971340189
C004,Acinetobacter,R4,160.05,2.96,2.9729273248799073
C004,Acinetobacter,R4,161.05,2.91,2.9104158571575716
C004,Acinetobacter,R4,162.05,2.84,2.8475877834556105
C004,Acinetobacter,R4,163.05,2.8,2.783873986615228
C004,Acinetobacter,R4,164.05,2.72,2.7189761664783685
C004,Acinetobacter,R4,165.05,2.64,2.652681901153844
C004,Acinetobacter,R4,166.05,2.59,2.5848514648172074
C004,Acinetobacter,R4,167.05,2.53,2.5154780779801595
C004,Acinetobacter,R4,168.05,2.44,2.4450140504322806
C004,Acinetobacter,R4,169.05,2.36,2.373974753041383
C004,Acinetobacter,R4,170.05,2.31,2.302668711710299
C004,Acinetobacter,R4,171.05,2.23,2.231295857190255
C004,Acinetobacter,R4,172.05,2.16,2.1598285845910308
C004,Acinetobacter,R4,173.05,2.08,2.0881046329813007
C004,Acinetobacter,R4,174.05,2.02,2.0156506529067824
C004,Acinetobacter,R4,175.05,1.95,1.941987718098009
C004,Acinetobacter,R4,176.05,1.86,1.8669256835477053
C004,Acinetobacter,R4,177.05,1.79,1.7903311805558253
C004,Acinetobacter,R4,178.05,1.72,1.7120091643890394
C004,Acinetobacter,R4,179.05,1.63,1.6318432945234576
C004,Acinetobacter,R4,180.05,1.55,1.5500937233062169
C004,Acinetobacter,R4,181.05,1.47,1.4671385477912442
C004,Acinetobacter,R4,182.05,1.37,1.3834511509886038
C004,Acinetobacter,R4,183.05,1.3,1.299284875483576
C004,Acinetobacter,R4,184.05,1.21,1.2139176162061889
C004,Acinetobacter,R4,185.05,1.14,1.1264503741545546
C005,Acinetobacter,R5,50.05,5.77,5.771519505878037
C005,Acinetobacter,R5,51.05,5.77,5.770299755625341
C005,Acinetobacter,R5,52.05,5.78,5.766275637784151
C005,Acinetobacter,R5,53.05,5.75,5.758998265967351
C005,Acinetobacter,R5,54.05,5.75,5.748637141963687
C005,Acinetobacter,R5,55.05,5.74,5.735456273498375
C005,Acinetobacter,R5,56.05,5.72,5.719479303866686
C005,Acinetobacter,R5,57.05,5.71,5.700907730452204
C005,Acinetobacter,R5,58.05,5.68,5.6808948314217425
C005,Acinetobacter,R5,59.05,5.64,5.66067114864246
C005,Acinetobacter,R5,60.05,5.65,5.640824497999657
C005,Acinetobacter,R5,61.05,5.62,5.6216716863112
C005,Acinetobacter,R5,62.05,5.6,5.603088210107051
C005,Acinetobacter,R5,63.05,5.59,5.584870731650699
C005,Acinetobacter,R5,64.05,5.56,5.566941886427627
C005,Acinetobacter,R5,65.05,5.55,5.54918960046006
C005,Acinetobacter,R5,66.05,5.54,5.53123698869519
C005,Acinetobacter,R5,67.05,5.51,5.5127668640256875
C005,Acinetobacter,R5,68.05,5.49,5.493965642201184
C005,Acinetobacter,R5,69.05,5.48,5.475088219269552
C005,Acinetobacter,R5,70.05,5.45,5.456159809614674
C005,Acinetobacter,R5,71.05,5.44,5.437124370472873
C005,Acinetobacter,R5,72.05,5.42,5.4178305121541825
C005,Acinetobacter,R5,73.05,5.4,5.3981757869133355
C005,Acinetobacter,R5,74.05,5.37,5.378348861710157
C005,Acinetobacter,R5,75.05,5.36,5.358507111855186
C005,Acinetobacter,R5,76.05,5.35,5.338391631356745
C005,Acinetobacter,R5,77.05,5.31,5.317777034419212
C005,Acinetobacter,R5,78.05,5.29,5.296988297333421
C005,Acinetobacter,R5,79.05,5.28,5.27630591558068
C005,Acinetobacter,R5,80.05,5.26,5.255282099317736
C005,Acinetobacter,R5,81.05,5.23,5.2334236899770445
C005,Acinetobacter,R5,82.05,5.22,5.210784339418491
C005,Acinetobacter,R5,83.05,5.18,5.187573269710472
C005,Acinetobacter,R5,84.05,5.16,5.164075173328019
C005,Acinetobacter,R5,85.05,5.15,5.140525878931927
C005,Acinetobacter,R5,86.05,5.11,5.1168902895194375
C005,Acinetobacter,R5,87.05,5.1,5.093162110850695
C005,Acinetobacter,R5,88.05,5.06,5.06972118540104
C005,Acinetobacter,R5,89.05,5.04,5.0467982795496376
C005,Acinetobacter,R5,90.05,5.03,5.023641718575772
C005,Acinetobacter,R5,91.05,5.01,4.999432908142939
C005,Acinetobacter,R5,92.05,4.98,4.974068016551383
C005,Acinetobacter,R5,93.05,4.94,4.94777427362179
C005,Acinetobacter,R5,94.05,4.91,4.921388392619879
C005,Acinetobacter,R5,95.05,4.9,4.895618859402399
C005,Acinetobacter,R5,96.05,4.88,4.8700517667451875
C005,Acinetobacter,R5,97.05,4.84,4.844219828348195
C005,Acinetobacter,R5,98.05,4.81,4.818564634688759
C005,Acinetobacter,R5,99.05,4.79,4.7934910809365885
C005,Acinetobacter,R5,100.05,4.78,4.768348404253536
C005,Acinetobacter,R5,101.05,4.74,4.742385412000569
C005,Acinetobacter,R5,102.05,4.72,4.715504850342975
C005,Acinetobacter,R5,103.05,4.69,4.687870646656037
C005,Acinetobacter,R5,104.05,4.65,4.660037514350689
C005,Acinetobacter,R5,105.05,4.63,4.6324514804418175
C005,Acinetobacter,R5,106.05,4.61,4.604733040324462
C005,Acinetobacter,R5,107.05,4.58,4.576425192814704
C005,Acinetobacter,R5,108.05,4.55,4.547586482032601
C005,Acinetobacter,R5,109.05,4.51,4.518400829584977
C005,Acinetobacter,R5,110.05,4.49,4.489038121721706
C005,Acinetobacter,R5,111.05,4.46,4.459583407739916
C005,Acinetobacter,R5,112.05,4.43,4.429796424482664
C005,Acinetobacter,R5,113.05,4.4,4.399377863677405
C005,Acinetobacter,R5,114.05,4.37,4.36811754904321
C005,Acinetobacter,R5,115.05,4.34,4.335936851655173
C005,Acinetobacter,R5,116.05,4.31,4.303194200020859
C005,Acinetobacter,R5,117.05,4.26,4.270411417508454
C005,Acinetobacter,R5,118.05,4.23,4.238326849496159
C005,Acinetobacter,R5,119.05,4.21,4.207463764383574
C005,Acinetobacter,R5,120.05,4.17,4.177268600645829
C005,Acinetobacter,R5,121.05,4.15,4.146875598308206
C005,Acinetobacter,R5,122.05,4.13,4.1152470335210625
C005,Acinetobacter,R5,123.05,4.08,4.081592139163026
C005,Acinetobacter,R5,124.05,4.05,4.046279938900732
C005,Acinetobacter,R5,125.05,4.01,4.010007955389006
C005,Acinetobacter,R5,126.05,3.96,3.973627916447392
C005,Acinetobacter,R5,127.05,3.94,3.9378173881764384
C005,Acinetobacter,R5,128.05,3.91,3.902403084635997
C005,Acinetobacter,R5,129.05,3.86,3.8670809639870756
C005,Acinetobacter,R5,130.05,3.83,3.8318748128360056
C005,Acinetobacter,R5,131.05,3.8,3.796799232224129
C005,Acinetobacter,R5,132.05,3.76,3.7615042524875095
C005,Acinetobacter,R5,133.05,3.73,3.725605589978681
C005,Acinetobacter,R5,134.05,3.68,3.6889462758213494
C005,Acinetobacter,R5,135.05,3.66,3.651389994260616
C005,Acinetobacter,R5,136.05,3.62,3.612655727255957
C005,Acinetobacter,R5,137.05,3.57,3.572657466148767
C005,Acinetobacter,R5,138.05,3.53,3.5322339420937405
C005,Acinetobacter,R5,139.05,3.48,3.492226347950221
C005,Acinetobacter,R5,140.05,3.46,3.4525609835828655
C005,Acinetobacter,R5,141.05,3.41,3.4129229362630187
C005,Acinetobacter,R5,142.05,3.38,3.37294733588345
C005,Acinetobacter,R5,143.05,3.33,3.3323515130206345
C005,Acinetobacter,R5,144.05,3.29,3.2912315583644456
C005,Acinetobacter,R5,145.05,3.25,3.249752962142408
C005,Acinetobacter,R5,146.05,3.21,3.2079800526192357
C005,Acinetobacter,R5,147.05,3.16,3.1659004869931877
C005,Acinetobacter,R5,148.05,3.12,3.1232964001595027
C005,Acinetobacter,R5,149.05,3.09,3.079904169744881
C005,Acinetobacter,R5,150.05,3.04,3.035482666604928
C005,Acinetobacter,R5,151.05,2.98,2.98990583749082
C005,Acinetobacter,R5,152.05,2.95,2.9434854395071
C005,Acinetobacter,R5,153.05,2.89,2.8965885584320805
C005,Acinetobacter,R5,154.05,2.86,2.849365784385773
C005,Acinetobacter,R5,155.05,2.79,2.801896785563502
C005,Acinetobacter,R5,156.05,2.75,2.7541940381201657
C005,Acinetobacter,R5,157.05,2.72,2.7062249672256584
C005,Acinetobacter,R5,158.05,2.66,2.657843986150275
C005,Acinetobacter,R5,159.05,2.6,2.60899650464551
C005,Acinetobacter,R5,160.05,2.56,2.560104930287265
C005,Acinetobacter,R5,161.05,2.51,2.511577084849003
C005,Acinetobacter,R5,162.05,2.47,2.463285449070045
C005,Acinetobacter,R5,163.05,2.4,2.414960252649721
C005,Acinetobacter,R5,164.05,2.38,2.366298062161513
C005,Acinetobacter,R5,165.05,2.31,2.316980513666653
C005,Acinetobacter,R5,166.05,2.27,2.2666631843032152
C005,Acinetobacter,R5,167.05,2.22,2.21507160716219
C005,Acinetobacter,R5,168.05,2.16,2.162237198069412
C005,Acinetobacter,R5,169.05,2.11,2.1082996299965986
C005,Acinetobacter,R5,170.05,2.05,2.0535257217641307
C005,Acinetobacter,R5,171.05,2,1.99818833657007
C005,Acinetobacter,R5,172.05,1.94,1.9424573692745217
C005,Acinetobacter,R5,173.05,1.88,1.8863778616262328
C005,Acinetobacter,R5,174.05,1.84,1.8295984112664916
C005,Acinetobacter,R5,175.05,1.77,1.7717815259792231
C005,Acinetobacter,R5,176.05,1.72,1.7130417982263517
C005,Acinetobacter,R5,177.05,1.65,1.653684221869338
C005,Acinetobacter,R5,178.05,1.58,1.5943233116897795
C005,Acinetobacter,R5,179.05,1.54,1.5353820212372125
C005,Acinetobacter,R5,180.05,1.48,1.4762075382127677
C005,Acinetobacter,R5,181.05,1.42,1.416039084808873
C005,Acinetobacter,R5,182.05,1.35,1.3547597870315529
C005,Acinetobacter,R5,183.05,1.3,1.292447124191269
C005,Acinetobacter,R5,184.05,1.23,1.2293120850026598
C005,Acinetobacter,R5,185.05,1.16,1.1656573666302814
C006,Aeromonas_A,R1,46.07,6.3,6.2895366206128696
C006,Aeromonas_A,R1,47.07,6.29,6.288224974423604
C006,Aeromonas_A,R1,48.07,6.29,6.284588452402625
C006,Aeromonas_A,R1,49.07,6.29,6.278793021314391
C006,Aeromonas_A,R1,50.07,6.26,6.271298602022177
C006,Aeromonas_A,R1,51.07,6.26,6.263023109526265
C006,Aeromonas_A,R1,52.07,6.25,6.2547854114502135
C006,Aeromonas_A,R1,53.07,6.25,6.2465501917736495
C006,Aeromonas_A,R1,54.07,6.24,6.238148359136184
C006,Aeromonas_A,R1,55.07,6.23,6.229729904461262
C006,Aeromonas_A,R1,56.07,6.21,6.2214165075688586
C006,Aeromonas_A,R1,57.07,6.22,6.212897521581198
C006,Aeromonas_A,R1,58.07,6.21,6.203864211244367
C006,Aeromonas_A,R1,59.07,6.2,6.194447814497638
C006,Aeromonas_A,R1,60.07,6.18,6.184889096161478
C006,Aeromonas_A,R1,61.07,6.16,6.175426955387948
C006,Aeromonas_A,R1,62.07,6.18,6.166299824912007
C006,Aeromonas_A,R1,63.07,6.15,6.157643527026856
C006,Aeromonas_A,R1,64.07,6.15,6.149183442258653
C006,Aeromonas_A,R1,65.07,6.14,6.140536044029572
C006,Aeromonas_A,R1,66.07,6.13,6.131292619112857
C006,Aeromonas_A,R1,67.07,6.13,6.121074421353005
C006,Aeromonas_A,R1,68.07,6.11,6.109647759528442
C006,Aeromonas_A,R1,69.07,6.1,6.096977218666123
C006,Aeromonas_A,R1,70.07,6.09,6.083675433853185
C006,Aeromonas_A,R1,71.07,6.05,6.070421388399426
C006,Aeromonas_A,R1,72.07,6.06,6.057511408445137
C006,Aeromonas_A,R1,73.07,6.05,6.045055980248655
C006,Aeromonas_A,R1,74.07,6.03,6.032804887710021
C006,Aeromonas_A,R1,75.07,6.03,6.020454063154399
C006,Aeromonas_A,R1,76.07,5.99,6.00784473496573
C006,Aeromonas_A,R1,77.07,6,5.99485445554265
C006,Aeromonas_A,R1,78.07,5.99,5.98132014748427
C006,Aeromonas_A,R1,79.07,5.97,5.966916214191638
C006,Aeromonas_A,R1,80.07,5.95,5.951436765529647
C006,Aeromonas_A,R1,81.07,5.93,5.935317256416694
C006,Aeromonas_A,R1,82.07,5.92,5.919049194209079
C006,Aeromonas_A,R1,83.07,5.91,5.9027069509612
C006,Aeromonas_A,R1,84.07,5.88,5.8863317912556985
C006,Aeromonas_A,R1,85.07,5.86,5.870249685090074
C006,Aeromonas_A,R1,86.07,5.86,5.854657048362431
C006,Aeromonas_A,R1,87.07,5.84,5.8389473751584395
C006,Aeromonas_A,R1,88.07,5.83,5.822513413294735
C006,Aeromonas_A,R1,89.07,5.81,5.805547847324256
C006,Aeromonas_A,R1,90.07,5.77,5.788360127637143
C006,Aeromonas_A,R1,91.07,5.78,5.770926831236039
C006,Aeromonas_A,R1,92.07,5.75,5.753141316776709
C006,Aeromonas_A,R1,93.07,5.74,5.734902324907924
C006,Aeromonas_A,R1,94.07,5.72,5.716130124250462
C006,Aeromonas_A,R1,95.07,5.69,5.69680337617216
C006,Aeromonas_A,R1,96.07,5.67,5.677112785057048
C006,Aeromonas_A,R1,97.07,5.66,5.6571451308748335
C006,Aeromonas_A,R1,98.07,5.65,5.636359452921682
C006,Aeromonas_A,R1,99.07,5.61,5.614289623416981
C006,Aeromonas_A,R1,100.07,5.59,5.591396586946497
C006,Aeromonas_A,R1,101.07,5.56,5.568221253906207
C006,Aeromonas_A,R1,102.07,5.55,5.544697325566518
C006,Aeromonas_A,R1,103.07,5.52,5.520637043681243
C006,Aeromonas_A,R1,104.07,5.5,5.495974021063374
C006,Aeromonas_A,R1,105.07,5.47,5.470687216418794
C006,Aeromonas_A,R1,106.07,5.44,5.4448156009657405
C006,Aeromonas_A,R1,107.07,5.42,5.418413149050544
C006,Aeromonas_A,R1,108.07,5.4,5.391566083549608
C006,Aeromonas_A,R1,109.07,5.36,5.364489621459607
C006,Aeromonas_A,R1,110.07,5.33,5.33740801747164
C006,Aeromonas_A,R1,111.07,5.31,5.3104526829342
C006,Aeromonas_A,R1,112.07,5.28,5.283577574719444
C006,Aeromonas_A,R1,113.07,5.26,5.256119675136757
C006,Aeromonas_A,R1,114.07,5.24,5.227417807866403
C006,Aeromonas_A,R1,115.07,5.19,5.197435136634901
C006,Aeromonas_A,R1,116.07,5.17,5.166330724035711
C006,Aeromonas_A,R1,117.07,5.13,5.134422888083824
C006,Aeromonas_A,R1,118.07,5.1,5.101996865258314
C006,Aeromonas_A,R1,119.07,5.07,5.069046310473115
C006,Aeromonas_A,R1,120.07,5.04,5.03548968180456
C006,Aeromonas_A,R1,121.07,4.99,5.001236231543721
C006,Aeromonas_A,R1,122.07,4.98,4.966192910535357
C006,Aeromonas_A,R1,123.07,4.92,4.930283512430268
C006,Aeromonas_A,R1,124.08,4.9,4.893126967787444
C006,Aeromonas_A,R1,125.08,4.85,4.855444465553035
C006,Aeromonas_A,R1,126.08,4.82,4.8167671939742
C006,Aeromonas_A,R1,127.08,4.78,4.777020230768471
C006,Aeromonas_A,R1,128.08,4.73,4.736340744045607
C006,Aeromonas_A,R1,129.08,4.69,4.69479971062924
C006,Aeromonas_A,R1,130.08,4.67,4.651991251806261
C006,Aeromonas_A,R1,131.08,4.61,4.607662944477351
C006,Aeromonas_A,R1,132.08,4.55,4.5626530435350805
C006,Aeromonas_A,R1,133.08,4.51,4.517801425507411
C006,Aeromonas_A,R1,134.08,4.47,4.472863775471956
C006,Aeromonas_A,R1,135.08,4.43,4.427310904800813
C006,Aeromonas_A,R1,136.08,4.39,4.380558321494361
C006,Aeromonas_A,R1,137.08,4.34,4.332007707710056
C006,Aeromonas_A,R1,138.08,4.28,4.281318979462295
C006,Aeromonas_A,R1,139.08,4.22,4.229184988193279
C006,Aeromonas_A,R1,140.08,4.18,4.176414716337282
C006,Aeromonas_A,R1,141.08,4.12,4.123248734869115
C006,Aeromonas_A,R1,142.08,4.06,4.069672106036885
C006,Aeromonas_A,R1,143.08,4.02,4.015216268641348
C006,Aeromonas_A,R1,144.08,3.97,3.9593751595022173
C006,Aeromonas_A,R1,145.08,3.9,3.9019463309623523
C006,Aeromonas_A,R1,146.08,3.84,3.8428716627363695
C006,Aeromonas_A,R1,147.08,3.78,3.782366728502721
C006,Aeromonas_A,R1,148.08,3.72,3.7206070877434505
C006,Aeromonas_A,R1,149.08,3.66,3.657334549191099
C006,Aeromonas_A,R1,150.08,3.6,3.592294915722794
C006,Aeromonas_A,R1,151.08,3.52,3.5256837175434548
C006,Aeromonas_A,R1,152.08,3.45,3.457808916689963
C006,Aeromonas_A,R1,153.08,3.39,3.3888487994361394
C006,Aeromonas_A,R1,154.08,3.33,3.318462949003579
C006,Aeromonas_A,R1,155.08,3.24,3.2463155196703064
C006,Aeromonas_A,R1,156.08,3.17,3.1726076529922462
C006,Aeromonas_A,R1,157.08,3.1,3.0975782364661684
C006,Aeromonas_A,R1,158.08,3.02,3.0210801540742764
C006,Aeromonas_A,R1,159.08,2.95,2.9429644641047896
C006,Aeromonas_A,R1,160.08,2.85,2.8634609255845063
C006,Aeromonas_A,R1,161.08,2.78,2.782700108822092
C006,Aeromonas_A,R1,162.08,2.71,2.7000371285150666
C006,Aeromonas_A,R1,163.08,2.62,2.6148268178092176
C006,Aeromonas_A,R1,164.08,2.53,2.5271983392545954
C006,Aeromonas_A,R1,165.08,2.42,2.4374307631180656
C006,Aeromonas_A,R1,166.08,2.36,2.3456284611295364
C006,Aeromonas_A,R1,167.08,2.25,2.2518521303846692
C006,Aeromonas_A,R1,168.08,2.15,2.1561554272747525
C006,Aeromonas_A,R1,169.08,2.06,2.0585638453735515
C006,Aeromonas_A,R1,170.08,1.96,1.959066469368095
C006,Aeromonas_A,R1,171.08,1.86,1.8575349112159438
C006,Aeromonas_A,R1,172.08,1.75,1.753838298833173
C006,Aeromonas_A,R1,173.08,1.65,1.6479532966993526
C006,Aeromonas_A,R1,174.08,1.54,1.5398707556401505
C006,Aeromonas_A,R1,175.08,1.42,1.4295307353021822
C006,Aeromonas_A,R1,176.08,1.32,1.3167457336183954
C006,Aeromonas_A,R1,177.08,1.2,1.2008687928461803
C006,Aeromonas_A,R1,178.08,1.09,1.0812002718366098
C006,Aeromonas_A,R1,179.1,0.97,0.9547650877343599
C006,Aeromonas_A,R1,180.1,0.83,0.8265453908253233
C007,Aeromonas_A,R2,53.07,6.12,6.123605559287827
C007,Aeromonas_A,R2,54.07,6.13,6.122827200255243
C007,Aeromonas_A,R2,55.07,6.13,6.1201114820630895
C007,Aeromonas_A,R2,56.07,6.12,6.114987224950887
C007,Aeromonas_A,R2,57.07,6.1,6.108083097089307
C007,Aeromonas_A,R2,58.07,6.1,6.10020092866871
C007,Aeromonas_A,R2,59.07,6.09,6.091735350027071
C007,Aeromonas_A,R2,60.07,6.08,6.082948544873895
C007,Aeromonas_A,R2,61.07,6.08,6.073980110257235
C007,Aeromonas_A,R2,62.07,6.06,6.064938996559772
C007,Aeromonas_A,R2,63.07,6.05,6.055892142917258
C007,Aeromonas_A,R2,64.07,6.06,6.046738443477729
C007,Aeromonas_A,R2,65.07,6.03,6.037373981946852
C007,Aeromonas_A,R2,66.07,6.02,6.027851645248562
C007,Aeromonas_A,R2,67.07,6.03,6.018210250393941
C007,Aeromonas_A,R2,68.07,6.01,6.008275531524434
C007,Aeromonas_A,R2,69.07,5.99,5.997909424083413
C007,Aeromonas_A,R2,70.07,5.99,5.9873317515916336
C007,Aeromonas_A,R2,71.07,5.97,5.976719004054284
C007,Aeromonas_A,R2,72.07,5.97,5.965716449336879
C007,Aeromonas_A,R2,73.07,5.96,5.9539210186532845
C007,Aeromonas_A,R2,74.07,5.94,5.941267518750422
C007,Aeromonas_A,R2,75.07,5.93,5.927822040261297
C007,Aeromonas_A,R2,76.07,5.91,5.913837933830185
C007,Aeromonas_A,R2,77.07,5.9,5.899615365104179
C007,Aeromonas_A,R2,78.07,5.88,5.885379119430112
C007,Aeromonas_A,R2,79.07,5.88,5.8710524609537815
C007,Aeromonas_A,R2,80.07,5.85,5.856523609422511
C007,Aeromonas_A,R2,81.07,5.84,5.841842128190765
C007,Aeromonas_A,R2,82.07,5.83,5.82701735849628
C007,Aeromonas_A,R2,83.07,5.81,5.811736409502725
C007,Aeromonas_A,R2,84.07,5.81,5.795744928248046
C007,Aeromonas_A,R2,85.07,5.78,5.779344945341393
C007,Aeromonas_A,R2,86.07,5.76,5.763121603417074
C007,Aeromonas_A,R2,87.07,5.73,5.74823610963886
C007,Aeromonas_A,R2,88.07,5.72,5.7354815052586154
C007,Aeromonas_A,R2,89.07,5.74,5.723602103351095
C007,Aeromonas_A,R2,90.07,5.71,5.7110385186094215
C007,Aeromonas_A,R2,91.07,5.71,5.697065300377263
C007,Aeromonas_A,R2,92.07,5.69,5.681165481660924
C007,Aeromonas_A,R2,93.07,5.66,5.663122856953455
C007,Aeromonas_A,R2,94.07,5.64,5.643924266694878
C007,Aeromonas_A,R2,95.07,5.62,5.624693761116231
C007,Aeromonas_A,R2,96.07,5.6,5.605901183665638
C007,Aeromonas_A,R2,97.07,5.58,5.587642745978983
C007,Aeromonas_A,R2,98.07,5.58,5.569174339226095
C007,Aeromonas_A,R2,99.07,5.56,5.549754957299164
C007,Aeromonas_A,R2,100.07,5.53,5.529496325445867
C007,Aeromonas_A,R2,101.07,5.5,5.508755002256776
C007,Aeromonas_A,R2,102.07,5.48,5.488014148338532
C007,Aeromonas_A,R2,103.07,5.47,5.467579156930678
C007,Aeromonas_A,R2,104.07,5.45,5.446917749788289
C007,Aeromonas_A,R2,105.07,5.43,5.425409047052681
C007,Aeromonas_A,R2,106.07,5.4,5.402915433894582
C007,Aeromonas_A,R2,107.07,5.38,5.37942011174207
C007,Aeromonas_A,R2,108.07,5.36,5.354963923890899
C007,Aeromonas_A,R2,109.07,5.33,5.3298182811074915
C007,Aeromonas_A,R2,110.07,5.29,5.304235461359239
C007,Aeromonas_A,R2,111.07,5.29,5.27816064394671
C007,Aeromonas_A,R2,112.07,5.25,5.251499601089003
C007,Aeromonas_A,R2,113.07,5.23,5.224307575346173
C007,Aeromonas_A,R2,114.07,5.19,5.196724539943276
C007,Aeromonas_A,R2,115.07,5.17,5.169079920424412
C007,Aeromonas_A,R2,116.07,5.14,5.141676348849794
C007,Aeromonas_A,R2,117.07,5.11,5.114519831025059
C007,Aeromonas_A,R2,118.07,5.09,5.087495888757235
C007,Aeromonas_A,R2,119.07,5.06,5.060304734113483
C007,Aeromonas_A,R2,120.07,5.03,5.032607046527899
C007,Aeromonas_A,R2,121.07,5.01,5.004090684642137
C007,Aeromonas_A,R2,122.07,4.97,4.974450301899748
C007,Aeromonas_A,R2,123.07,4.95,4.943441097586573
C007,Aeromonas_A,R2,124.08,4.92,4.91072991815988
C007,Aeromonas_A,R2,125.08,4.87,4.877142701610945
C007,Aeromonas_A,R2,126.08,4.83,4.843019160408356
C007,Aeromonas_A,R2,127.08,4.81,4.808886913927748
C007,Aeromonas_A,R2,128.08,4.79,4.774277633127931
C007,Aeromonas_A,R2,129.08,4.73,4.7386600251586435
C007,Aeromonas_A,R2,130.08,4.7,4.702246890350125
C007,Aeromonas_A,R2,131.08,4.67,4.665337886220506
C007,Aeromonas_A,R2,132.08,4.62,4.6278360058590415
C007,Aeromonas_A,R2,133.08,4.59,4.589563919944877
C007,Aeromonas_A,R2,134.08,4.57,4.550419673945659
C007,Aeromonas_A,R2,135.08,4.49,4.510334781640481
C007,Aeromonas_A,R2,136.08,4.47,4.469299255265702
C007,Aeromonas_A,R2,137.08,4.43,4.42731773167201
C007,Aeromonas_A,R2,138.08,4.39,4.384353116841314
C007,Aeromonas_A,R2,139.08,4.34,4.340201393280474
