Time,Taxon,Replicate,Oxygen,series_id
0.03,Acinetobacter,R1,4.95,Acinetobacter | R1
205.1,Yersinia,R1,0,Yersinia | R1
206.1,Yersinia,R1,0,Yersinia | R1
207.1,Yersinia,R1,0,Yersinia | R1
208.1,Yersinia,R1,0,Yersinia | R1
209.1,Yersinia,R1,0,Yersinia | R1
210.1,Yersinia,R1,0,Yersinia | R1
211.1,Yersinia,R1,0,Yersinia | R1
212.1,Yersinia,R1,0,Yersinia | R1
0.03,Yersinia,R2,4.96,Yersinia | R2
1.05,Yersinia,R2,4.94,Yersinia | R2
2.05,Yersinia,R2,5,Yersinia | R2
3.05,Yersinia,R2,5.05,Yersinia | R2
4.05,Yersinia,R2,5.12,Yersinia | R2
5.05,Yersinia,R2,5.18,Yersinia | R2
6.05,Yersinia,R2,5.23,Yersinia | R2
7.05,Yersinia,R2,5.3,Yersinia | R2
8.05,Yersinia,R2,5.36,Yersinia | R2
9.05,Yersinia,R2,5.42,Yersinia | R2
10.05,Yersinia,R2,5.46,Yersinia | R2
11.05,Yersinia,R2,5.51,Yersinia | R2
12.05,Yersinia,R2,5.55,Yersinia | R2
13.05,Yersinia,R2,5.6,Yersinia | R2
14.05,Yersinia,R2,5.63,Yersinia | R2
15.05,Yersinia,R2,5.69,Yersinia | R2
16.05,Yersinia,R2,5.72,Yersinia | R2
17.05,Yersinia,R2,5.73,Yersinia | R2
18.05,Yersinia,R2,5.77,Yersinia | R2
19.05,Yersinia,R2,5.81,Yersinia | R2
20.05,Yersinia,R2,5.83,Yersinia | R2
21.05,Yersinia,R2,5.86,Yersinia | R2
22.05,Yersinia,R2,5.88,Yersinia | R2
23.05,Yersinia,R2,5.9,Yersinia | R2
24.05,Yersinia,R2,5.92,Yersinia | R2
25.05,Yersinia,R2,5.95,Yersinia | R2
26.05,Yersinia,R2,5.96,Yersinia | R2
27.05,Yersinia,R2,5.98,Yersinia | R2
28.05,Yersinia,R2,6,Yersinia | R2
29.05,Yersinia,R2,6,Yersinia | R2
30.05,Yersinia,R2,6.03,Yersinia | R2
31.05,Yersinia,R2,6.04,Yersinia | R2
32.05,Yersinia,R2,6.04,Yersinia | R2
33.05,Yersinia,R2,6.06,Yersinia | R2
34.05,Yersinia,R2,6.08,Yersinia | R2
35.05,Yersinia,R2,6.07,Yersinia | R2
36.05,Yersinia,R2,6.09,Yersinia | R2
37.05,Yersinia,R2,6.1,Yersinia | R2
38.05,Yersinia,R2,6.1,Yersinia | R2
39.05,Yersinia,R2,6.1,Yersinia | R2
40.05,Yersinia,R2,6.11,Yersinia | R2
41.05,Yersinia,R2,6.14,Yersinia | R2
42.07,Yersinia,R2,6.14,Yersinia | R2
43.07,Yersinia,R2,6.14,Yersinia | R2
44.07,Yersinia,R2,6.13,Yersinia | R2
45.07,Yersinia,R2,6.13,Yersinia | R2
46.07,Yersinia,R2,6.12,Yersinia | R2
47.07,Yersinia,R2,6.14,Yersinia | R2
48.07,Yersinia,R2,6.13,Yersinia | R2
49.07,Yersinia,R2,6.13,Yersinia | R2
50.07,Yersinia,R2,6.12,Yersinia | R2
51.07,Yersinia,R2,6.12,Yersinia | R2
52.07,Yersinia,R2,6.12,Yersinia | R2
53.07,Yersinia,R2,6.11,Yersinia | R2
54.07,Yersinia,R2,6.12,Yersinia | R2
55.07,Yersinia,R2,6.1,Yersinia | R2
56.07,Yersinia,R2,6.1,Yersinia | R2
57.07,Yersinia,R2,6.09,Yersinia | R2
58.07,Yersinia,R2,6.09,Yersinia | R2
59.07,Yersinia,R2,6.1,Yersinia | R2
60.07,Yersinia,R2,6.1,Yersinia | R2
61.07,Yersinia,R2,6.08,Yersinia | R2
62.07,Yersinia,R2,6.09,Yersinia | R2
63.07,Yersinia,R2,6.08,Yersinia | R2
64.07,Yersinia,R2,6.08,Yersinia | R2
65.07,Yersinia,R2,6.07,Yersinia | R2
66.07,Yersinia,R2,6.06,Yersinia | R2
67.07,Yersinia,R2,6.06,Yersinia | R2
68.07,Yersinia,R2,6.05,Yersinia | R2
69.07,Yersinia,R2,6.05,Yersinia | R2
70.07,Yersinia,R2,6.04,Yersinia | R2
71.07,Yersinia,R2,6.04,Yersinia | R2
72.07,Yersinia,R2,6.03,Yersinia | R2
73.07,Yersinia,R2,6.05,Yersinia | R2
74.07,Yersinia,R2,6.02,Yersinia | R2
75.07,Yersinia,R2,6.01,Yersinia | R2
76.07,Yersinia,R2,6.02,Yersinia | R2
77.07,Yersinia,R2,6.02,Yersinia | R2
78.07,Yersinia,R2,5.98,Yersinia | R2
79.07,Yersinia,R2,5.98,Yersinia | R2
80.07,Yersinia,R2,5.98,Yersinia | R2
81.07,Yersinia,R2,5.97,Yersinia | R2
82.07,Yersinia,R2,5.96,Yersinia | R2
83.07,Yersinia,R2,5.95,Yersinia | R2
84.07,Yersinia,R2,5.93,Yersinia | R2
85.07,Yersinia,R2,5.94,Yersinia | R2
86.07,Yersinia,R2,5.93,Yersinia | R2
87.07,Yersinia,R2,5.91,Yersinia | R2
88.07,Yersinia,R2,5.91,Yersinia | R2
89.07,Yersinia,R2,5.88,Yersinia | R2
90.07,Yersinia,R2,5.88,Yersinia | R2
91.07,Yersinia,R2,5.87,Yersinia | R2
92.07,Yersinia,R2,5.86,Yersinia | R2
93.07,Yersinia,R2,5.85,Yersinia | R2
94.07,Yersinia,R2,5.83,Yersinia | R2
95.07,Yersinia,R2,5.81,Yersinia | R2
96.07,Yersinia,R2,5.8,Yersinia | R2
97.07,Yersinia,R2,5.8,Yersinia | R2
98.07,Yersinia,R2,5.77,Yersinia | R2
99.07,Yersinia,R2,5.75,Yersinia | R2
100.07,Yersinia,R2,5.74,Yersinia | R2
101.07,Yersinia,R2,5.71,Yersinia | R2
102.07,Yersinia,R2,5.7,Yersinia | R2
103.07,Yersinia,R2,5.67,Yersinia | R2
104.07,Yersinia,R2,5.65,Yersinia | R2
105.07,Yersinia,R2,5.63,Yersinia | R2
106.07,Yersinia,R2,5.63,Yersinia | R2
107.07,Yersinia,R2,5.59,Yersinia | R2
108.07,Yersinia,R2,5.58,Yersinia | R2
109.07,Yersinia,R2,5.54,Yersinia | R2
110.07,Yersinia,R2,5.52,Yersinia | R2
111.07,Yersinia,R2,5.5,Yersinia | R2
112.07,Yersinia,R2,5.47,Yersinia | R2
113.07,Yersinia,R2,5.44,Yersinia | R2
114.07,Yersinia,R2,5.4,Yersinia | R2
115.07,Yersinia,R2,5.39,Yersinia | R2
116.07,Yersinia,R2,5.35,Yersinia | R2
117.07,Yersinia,R2,5.32,Yersinia | R2
118.07,Yersinia,R2,5.28,Yersinia | R2
119.07,Yersinia,R2,5.25,Yersinia | R2
120.07,Yersinia,R2,5.23,Yersinia | R2
121.07,Yersinia,R2,5.18,Yersinia | R2
122.07,Yersinia,R2,5.13,Yersinia | R2
123.07,Yersinia,R2,5.1,Yersinia | R2
124.08,Yersinia,R2,5.05,Yersinia | R2
125.08,Yersinia,R2,5.01,Yersinia | R2
126.08,Yersinia,R2,4.96,Yersinia | R2
127.08,Yersinia,R2,4.91,Yersinia | R2
128.08,Yersinia,R2,4.85,Yersinia | R2
129.08,Yersinia,R2,4.82,Yersinia | R2
130.08,Yersinia,R2,4.75,Yersinia | R2
131.08,Yersinia,R2,4.71,Yersinia | R2
132.08,Yersinia,R2,4.65,Yersinia | R2
133.08,Yersinia,R2,4.59,Yersinia | R2
134.08,Yersinia,R2,4.53,Yersinia | R2
135.08,Yersinia,R2,4.45,Yersinia | R2
136.08,Yersinia,R2,4.39,Yersinia | R2
137.08,Yersinia,R2,4.31,Yersinia | R2
138.08,Yersinia,R2,4.23,Yersinia | R2
139.08,Yersinia,R2,4.16,Yersinia | R2
140.08,Yersinia,R2,4.1,Yersinia | R2
141.08,Yersinia,R2,4.01,Yersinia | R2
142.08,Yersinia,R2,3.93,Yersinia | R2
143.08,Yersinia,R2,3.84,Yersinia | R2
144.08,Yersinia,R2,3.75,Yersinia | R2
145.08,Yersinia,R2,3.64,Yersinia | R2
146.08,Yersinia,R2,3.56,Yersinia | R2
147.08,Yersinia,R2,3.44,Yersinia | R2
148.08,Yersinia,R2,3.33,Yersinia | R2
149.08,Yersinia,R2,3.23,Yersinia | R2
150.08,Yersinia,R2,3.11,Yersinia | R2
151.08,Yersinia,R2,2.99,Yersinia | R2
152.08,Yersinia,R2,2.89,Yersinia | R2
153.08,Yersinia,R2,2.74,Yersinia | R2
154.08,Yersinia,R2,2.61,Yersinia | R2
155.08,Yersinia,R2,2.48,Yersinia | R2
156.08,Yersinia,R2,2.33,Yersinia | R2
157.08,Yersinia,R2,2.18,Yersinia | R2
158.08,Yersinia,R2,2.02,Yersinia | R2
159.08,Yersinia,R2,1.86,Yersinia | R2
160.08,Yersinia,R2,1.68,Yersinia | R2
161.08,Yersinia,R2,1.5,Yersinia | R2
162.08,Yersinia,R2,1.33,Yersinia | R2
163.08,Yersinia,R2,1.14,Yersinia | R2
164.08,Yersinia,R2,0.94,Yersinia | R2
165.08,Yersinia,R2,0.74,Yersinia | R2
166.08,Yersinia,R2,0.52,Yersinia | R2
167.08,Yersinia,R2,0.31,Yersinia | R2
168.08,Yersinia,R2,0.2,Yersinia | R2
169.08,Yersinia,R2,0.17,Yersinia | R2
170.08,Yersinia,R2,0.17,Yersinia | R2
171.08,Yersinia,R2,0.16,Yersinia | R2
172.08,Yersinia,R2,0.16,Yersinia | R2
173.08,Yersinia,R2,0.16,Yersinia | R2
174.08,Yersinia,R2,0.16,Yersinia | R2
175.08,Yersinia,R2,0.17,Yersinia | R2
176.08,Yersinia,R2,0.17,Yersinia | R2
177.08,Yersinia,R2,0.17,Yersinia | R2
178.08,Yersinia,R2,0.17,Yersinia | R2
179.1,Yersinia,R2,0.17,Yersinia | R2
180.1,Yersinia,R2,0.16,Yersinia | R2
181.1,Yersinia,R2,0.17,Yersinia | R2
182.1,Yersinia,R2,0.17,Yersinia | R2
183.1,Yersinia,R2,0.17,Yersinia | R2
184.1,Yersinia,R2,0.17,Yersinia | R2
185.1,Yersinia,R2,0.16,Yersinia | R2
186.1,Yersinia,R2,0.16,Yersinia | R2
187.1,Yersinia,R2,0.17,Yersinia | R2
188.1,Yersinia,R2,0.16,Yersinia | R2
189.1,Yersinia,R2,0.17,Yersinia | R2
190.1,Yersinia,R2,0.17,Yersinia | R2
191.1,Yersinia,R2,0.17,Yersinia | R2
192.1,Yersinia,R2,0.17,Yersinia | R2
193.1,Yersinia,R2,0.17,Yersinia | R2
194.1,Yersinia,R2,0.17,Yersinia | R2
195.1,Yersinia,R2,0.17,Yersinia | R2
196.1,Yersinia,R2,0.17,Yersinia | R2
197.1,Yersinia,R2,0.16,Yersinia | R2
198.1,Yersinia,R2,0.17,Yersinia | R2
199.1,Yersinia,R2,0.16,Yersinia | R2
200.1,Yersinia,R2,0.17,Yersinia | R2
201.1,Yersinia,R2,0.17,Yersinia | R2
202.1,Yersinia,R2,0.17,Yersinia | R2
203.1,Yersinia,R2,0.17,Yersinia | R2
204.1,Yersinia,R2,0.17,Yersinia | R2
205.1,Yersinia,R2,0.17,Yersinia | R2
206.1,Yersinia,R2,0.16,Yersinia | R2
207.1,Yersinia,R2,0.17,Yersinia | R2
208.1,Yersinia,R2,0.17,Yersinia | R2
209.1,Yersinia,R2,0.17,Yersinia | R2
210.1,Yersinia,R2,0.16,Yersinia | R2
211.1,Yersinia,R2,0.17,Yersinia | R2
212.1,Yersinia,R2,0.16,Yersinia | R2
0.03,Yersinia,R3,4.94,Yersinia | R3
1.05,Yersinia,R3,4.91,Yersinia | R3
2.05,Yersinia,R3,4.99,Yersinia | R3
3.05,Yersinia,R3,5.04,Yersinia | R3
4.05,Yersinia,R3,5.09,Yersinia | R3
5.05,Yersinia,R3,5.17,Yersinia | R3
6.05,Yersinia,R3,5.23,Yersinia | R3
7.05,Yersinia,R3,5.29,Yersinia | R3
8.05,Yersinia,R3,5.35,Yersinia | R3
9.05,Yersinia,R3,5.41,Yersinia | R3
10.05,Yersinia,R3,5.46,Yersinia | R3
11.05,Yersinia,R3,5.5,Yersinia | R3
12.05,Yersinia,R3,5.55,Yersinia | R3
13.05,Yersinia,R3,5.59,Yersinia | R3
14.05,Yersinia,R3,5.62,Yersinia | R3
15.05,Yersinia,R3,5.67,Yersinia | R3
16.05,Yersinia,R3,5.71,Yersinia | R3
17.05,Yersinia,R3,5.73,Yersinia | R3
18.05,Yersinia,R3,5.77,Yersinia | R3
19.05,Yersinia,R3,5.8,Yersinia | R3
20.05,Yersinia,R3,5.82,Yersinia | R3
21.05,Yersinia,R3,5.85,Yersinia | R3
22.05,Yersinia,R3,5.87,Yersinia | R3
23.05,Yersinia,R3,5.9,Yersinia | R3
24.05,Yersinia,R3,5.9,Yersinia | R3
25.05,Yersinia,R3,5.94,Yersinia | R3
26.05,Yersinia,R3,5.96,Yersinia | R3
27.05,Yersinia,R3,5.99,Yersinia | R3
28.05,Yersinia,R3,6.01,Yersinia | R3
29.05,Yersinia,R3,6.02,Yersinia | R3
30.05,Yersinia,R3,6.03,Yersinia | R3
31.05,Yersinia,R3,6.04,Yersinia | R3
32.05,Yersinia,R3,6.05,Yersinia | R3
33.05,Yersinia,R3,6.06,Yersinia | R3
34.05,Yersinia,R3,6.08,Yersinia | R3
35.05,Yersinia,R3,6.07,Yersinia | R3
36.05,Yersinia,R3,6.1,Yersinia | R3
37.05,Yersinia,R3,6.11,Yersinia | R3
38.05,Yersinia,R3,6.11,Yersinia | R3
39.05,Yersinia,R3,6.12,Yersinia | R3
40.05,Yersinia,R3,6.11,Yersinia | R3
41.05,Yersinia,R3,6.12,Yersinia | R3
42.07,Yersinia,R3,6.14,Yersinia | R3
43.07,Yersinia,R3,6.15,Yersinia | R3
44.07,Yersinia,R3,6.14,Yersinia | R3
45.07,Yersinia,R3,6.16,Yersinia | R3
46.07,Yersinia,R3,6.17,Yersinia | R3
47.07,Yersinia,R3,6.16,Yersinia | R3
48.07,Yersinia,R3,6.15,Yersinia | R3
49.07,Yersinia,R3,6.14,Yersinia | R3
50.07,Yersinia,R3,6.14,Yersinia | R3
51.07,Yersinia,R3,6.16,Yersinia | R3
52.07,Yersinia,R3,6.14,Yersinia | R3
53.07,Yersinia,R3,6.14,Yersinia | R3
54.07,Yersinia,R3,6.14,Yersinia | R3
55.07,Yersinia,R3,6.13,Yersinia | R3
56.07,Yersinia,R3,6.12,Yersinia | R3
57.07,Yersinia,R3,6.13,Yersinia | R3
58.07,Yersinia,R3,6.12,Yersinia | R3
59.07,Yersinia,R3,6.13,Yersinia | R3
60.07,Yersinia,R3,6.11,Yersinia | R3
61.07,Yersinia,R3,6.1,Yersinia | R3
62.07,Yersinia,R3,6.12,Yersinia | R3
63.07,Yersinia,R3,6.12,Yersinia | R3
64.07,Yersinia,R3,6.11,Yersinia | R3
65.07,Yersinia,R3,6.09,Yersinia | R3
66.07,Yersinia,R3,6.11,Yersinia | R3
67.07,Yersinia,R3,6.1,Yersinia | R3
68.07,Yersinia,R3,6.09,Yersinia | R3
69.07,Yersinia,R3,6.1,Yersinia | R3
70.07,Yersinia,R3,6.08,Yersinia | R3
71.07,Yersinia,R3,6.08,Yersinia | R3
72.07,Yersinia,R3,6.06,Yersinia | R3
73.07,Yersinia,R3,6.08,Yersinia | R3
74.07,Yersinia,R3,6.05,Yersinia | R3
75.07,Yersinia,R3,6.06,Yersinia | R3
76.07,Yersinia,R3,6.05,Yersinia | R3
77.07,Yersinia,R3,6.05,Yersinia | R3
78.07,Yersinia,R3,6.05,Yersinia | R3
79.07,Yersinia,R3,6.03,Yersinia | R3
80.07,Yersinia,R3,6.03,Yersinia | R3
81.07,Yersinia,R3,6,Yersinia | R3
82.07,Yersinia,R3,6,Yersinia | R3
83.07,Yersinia,R3,6.01,Yersinia | R3
84.07,Yersinia,R3,5.99,Yersinia | R3
85.07,Yersinia,R3,5.99,Yersinia | R3
86.07,Yersinia,R3,5.96,Yersinia | R3
87.07,Yersinia,R3,5.97,Yersinia | R3
88.07,Yersinia,R3,5.94,Yersinia | R3
89.07,Yersinia,R3,5.94,Yersinia | R3
90.07,Yersinia,R3,5.93,Yersinia | R3
91.07,Yersinia,R3,5.92,Yersinia | R3
92.07,Yersinia,R3,5.92,Yersinia | R3
93.07,Yersinia,R3,5.9,Yersinia | R3
94.07,Yersinia,R3,5.88,Yersinia | R3
95.07,Yersinia,R3,5.86,Yersinia | R3
96.07,Yersinia,R3,5.86,Yersinia | R3
97.07,Yersinia,R3,5.84,Yersinia | R3
98.07,Yersinia,R3,5.83,Yersinia | R3
99.07,Yersinia,R3,5.82,Yersinia | R3
100.07,Yersinia,R3,5.8,Yersinia | R3
101.07,Yersinia,R3,5.78,Yersinia | R3
102.07,Yersinia,R3,5.78,Yersinia | R3
103.07,Yersinia,R3,5.75,Yersinia | R3
104.07,Yersinia,R3,5.73,Yersinia | R3
105.07,Yersinia,R3,5.71,Yersinia | R3
106.07,Yersinia,R3,5.69,Yersinia | R3
107.07,Yersinia,R3,5.67,Yersinia | R3
108.07,Yersinia,R3,5.66,Yersinia | R3
109.07,Yersinia,R3,5.63,Yersinia | R3
110.07,Yersinia,R3,5.6,Yersinia | R3
111.07,Yersinia,R3,5.59,Yersinia | R3
112.07,Yersinia,R3,5.55,Yersinia | R3
113.07,Yersinia,R3,5.53,Yersinia | R3
114.07,Yersinia,R3,5.51,Yersinia | R3
115.07,Yersinia,R3,5.47,Yersinia | R3
116.07,Yersinia,R3,5.45,Yersinia | R3
117.07,Yersinia,R3,5.42,Yersinia | R3
118.07,Yersinia,R3,5.39,Yersinia | R3
119.07,Yersinia,R3,5.37,Yersinia | R3
120.07,Yersinia,R3,5.32,Yersinia | R3
121.07,Yersinia,R3,5.29,Yersinia | R3
122.07,Yersinia,R3,5.24,Yersinia | R3
123.07,Yersinia,R3,5.21,Yersinia | R3
124.08,Yersinia,R3,5.18,Yersinia | R3
125.08,Yersinia,R3,5.14,Yersinia | R3
126.08,Yersinia,R3,5.11,Yersinia | R3
127.08,Yersinia,R3,5.06,Yersinia | R3
128.08,Yersinia,R3,5,Yersinia | R3
129.08,Yersinia,R3,4.96,Yersinia | R3
130.08,Yersinia,R3,4.91,Yersinia | R3
131.08,Yersinia,R3,4.86,Yersinia | R3
132.08,Yersinia,R3,4.8,Yersinia | R3
133.08,Yersinia,R3,4.74,Yersinia | R3
134.08,Yersinia,R3,4.69,Yersinia | R3
135.08,Yersinia,R3,4.64,Yersinia | R3
136.08,Yersinia,R3,4.58,Yersinia | R3
137.08,Yersinia,R3,4.49,Yersinia | R3
138.08,Yersinia,R3,4.44,Yersinia | R3
139.08,Yersinia,R3,4.37,Yersinia | R3
140.08,Yersinia,R3,4.31,Yersinia | R3
141.08,Yersinia,R3,4.22,Yersinia | R3
142.08,Yersinia,R3,4.13,Yersinia | R3
143.08,Yersinia,R3,4.06,Yersinia | R3
144.08,Yersinia,R3,3.99,Yersinia | R3
145.08,Yersinia,R3,3.9,Yersinia | R3
146.08,Yersinia,R3,3.8,Yersinia | R3
147.08,Yersinia,R3,3.69,Yersinia | R3
148.08,Yersinia,R3,3.6,Yersinia | R3
149.08,Yersinia,R3,3.5,Yersinia | R3
150.08,Yersinia,R3,3.38,Yersinia | R3
151.08,Yersinia,R3,3.28,Yersinia | R3
152.08,Yersinia,R3,3.17,Yersinia | R3
153.08,Yersinia,R3,3.06,Yersinia | R3
154.08,Yersinia,R3,2.92,Yersinia | R3
155.08,Yersinia,R3,2.79,Yersinia | R3
156.08,Yersinia,R3,2.66,Yersinia | R3
157.08,Yersinia,R3,2.52,Yersinia | R3
158.08,Yersinia,R3,2.37,Yersinia | R3
159.08,Yersinia,R3,2.21,Yersinia | R3
160.08,Yersinia,R3,2.06,Yersinia | R3
161.08,Yersinia,R3,1.89,Yersinia | R3
162.08,Yersinia,R3,1.72,Yersinia | R3
163.08,Yersinia,R3,1.54,Yersinia | R3
164.08,Yersinia,R3,1.36,Yersinia | R3
165.08,Yersinia,R3,1.17,Yersinia | R3
166.08,Yersinia,R3,0.98,Yersinia | R3
167.08,Yersinia,R3,0.76,Yersinia | R3
168.08,Yersinia,R3,0.54,Yersinia | R3
169.08,Yersinia,R3,0.34,Yersinia | R3
170.08,Yersinia,R3,0.09,Yersinia | R3
171.08,Yersinia,R3,0,Yersinia | R3
172.08,Yersinia,R3,0,Yersinia | R3
173.08,Yersinia,R3,0,Yersinia | R3
174.08,Yersinia,R3,0,Yersinia | R3
175.08,Yersinia,R3,0,Yersinia | R3
176.08,Yersinia,R3,0,Yersinia | R3
177.08,Yersinia,R3,0,Yersinia | R3
178.08,Yersinia,R3,0,Yersinia | R3
179.1,Yersinia,R3,0,Yersinia | R3
180.1,Yersinia,R3,0,Yersinia | R3
181.1,Yersinia,R3,0,Yersinia | R3
182.1,Yersinia,R3,0,Yersinia | R3
183.1,Yersinia,R3,0,Yersinia | R3
184.1,Yersinia,R3,0,Yersinia | R3
185.1,Yersinia,R3,0,Yersinia | R3
186.1,Yersinia,R3,0,Yersinia | R3
187.1,Yersinia,R3,0,Yersinia | R3
188.1,Yersinia,R3,0,Yersinia | R3
189.1,Yersinia,R3,0,Yersinia | R3
190.1,Yersinia,R3,0,Yersinia | R3
191.1,Yersinia,R3,0,Yersinia | R3
192.1,Yersinia,R3,0,Yersinia | R3
193.1,Yersinia,R3,0,Yersinia | R3
194.1,Yersinia,R3,0,Yersinia | R3
195.1,Yersinia,R3,0,Yersinia | R3
196.1,Yersinia,R3,0,Yersinia | R3
197.1,Yersinia,R3,0,Yersinia | R3
198.1,Yersinia,R3,0,Yersinia | R3
199.1,Yersinia,R3,0,Yersinia | R3
200.1,Yersinia,R3,0,Yersinia | R3
201.1,Yersinia,R3,0,Yersinia | R3
202.1,Yersinia,R3,0,Yersinia | R3
203.1,Yersinia,R3,0,Yersinia | R3
204.1,Yersinia,R3,0,Yersinia | R3
205.1,Yersinia,R3,0,Yersinia | R3
206.1,Yersinia,R3,0,Yersinia | R3
207.1,Yersinia,R3,0,Yersinia | R3
208.1,Yersinia,R3,0,Yersinia | R3
209.1,Yersinia,R3,0,Yersinia | R3
210.1,Yersinia,R3,0,Yersinia | R3
211.1,Yersinia,R3,0,Yersinia | R3
212.1,Yersinia,R3,0,Yersinia | R3
0.03,Yersinia,R4,5.17,Yersinia | R4
1.05,Yersinia,R4,5.11,Yersinia | R4
2.05,Yersinia,R4,5.12,Yersinia | R4
3.05,Yersinia,R4,5.17,Yersinia | R4
4.05,Yersinia,R4,5.23,Yersinia | R4
5.05,Yersinia,R4,5.31,Yersinia | R4
6.05,Yersinia,R4,5.38,Yersinia | R4
7.05,Yersinia,R4,5.43,Yersinia | R4
8.05,Yersinia,R4,5.49,Yersinia | R4
9.05,Yersinia,R4,5.55,Yersinia | R4
10.05,Yersinia,R4,5.6,Yersinia | R4
11.05,Yersinia,R4,5.65,Yersinia | R4
12.05,Yersinia,R4,5.69,Yersinia | R4
13.05,Yersinia,R4,5.73,Yersinia | R4
14.05,Yersinia,R4,5.76,Yersinia | R4
15.05,Yersinia,R4,5.81,Yersinia | R4
16.05,Yersinia,R4,5.85,Yersinia | R4
17.05,Yersinia,R4,5.87,Yersinia | R4
18.05,Yersinia,R4,5.92,Yersinia | R4
19.05,Yersinia,R4,5.95,Yersinia | R4
20.05,Yersinia,R4,5.97,Yersinia | R4
21.05,Yersinia,R4,6.01,Yersinia | R4
22.05,Yersinia,R4,6.03,Yersinia | R4
23.05,Yersinia,R4,6.04,Yersinia | R4
24.05,Yersinia,R4,6.05,Yersinia | R4
25.05,Yersinia,R4,6.07,Yersinia | R4
26.05,Yersinia,R4,6.09,Yersinia | R4
27.05,Yersinia,R4,6.12,Yersinia | R4
28.05,Yersinia,R4,6.14,Yersinia | R4
29.05,Yersinia,R4,6.14,Yersinia | R4
30.05,Yersinia,R4,6.17,Yersinia | R4
31.05,Yersinia,R4,6.18,Yersinia | R4
32.05,Yersinia,R4,6.19,Yersinia | R4
33.05,Yersinia,R4,6.21,Yersinia | R4
34.05,Yersinia,R4,6.21,Yersinia | R4
35.05,Yersinia,R4,6.22,Yersinia | R4
36.05,Yersinia,R4,6.24,Yersinia | R4
37.05,Yersinia,R4,6.25,Yersinia | R4
38.05,Yersinia,R4,6.25,Yersinia | R4
39.05,Yersinia,R4,6.26,Yersinia | R4
40.05,Yersinia,R4,6.26,Yersinia | R4
41.05,Yersinia,R4,6.26,Yersinia | R4
42.07,Yersinia,R4,6.27,Yersinia | R4
43.07,Yersinia,R4,6.27,Yersinia | R4
44.07,Yersinia,R4,6.27,Yersinia | R4
45.07,Yersinia,R4,6.26,Yersinia | R4
46.07,Yersinia,R4,6.27,Yersinia | R4
47.07,Yersinia,R4,6.28,Yersinia | R4
48.07,Yersinia,R4,6.27,Yersinia | R4
49.07,Yersinia,R4,6.27,Yersinia | R4
50.07,Yersinia,R4,6.27,Yersinia | R4
51.07,Yersinia,R4,6.29,Yersinia | R4
52.07,Yersinia,R4,6.29,Yersinia | R4
53.07,Yersinia,R4,6.27,Yersinia | R4
54.07,Yersinia,R4,6.28,Yersinia | R4
55.07,Yersinia,R4,6.26,Yersinia | R4
56.07,Yersinia,R4,6.26,Yersinia | R4
57.07,Yersinia,R4,6.26,Yersinia | R4
58.07,Yersinia,R4,6.27,Yersinia | R4
59.07,Yersinia,R4,6.25,Yersinia | R4
60.07,Yersinia,R4,6.25,Yersinia | R4
61.07,Yersinia,R4,6.25,Yersinia | R4
62.07,Yersinia,R4,6.23,Yersinia | R4
63.07,Yersinia,R4,6.24,Yersinia | R4
64.07,Yersinia,R4,6.24,Yersinia | R4
65.07,Yersinia,R4,6.22,Yersinia | R4
66.07,Yersinia,R4,6.21,Yersinia | R4
67.07,Yersinia,R4,6.22,Yersinia | R4
68.07,Yersinia,R4,6.21,Yersinia | R4
69.07,Yersinia,R4,6.2,Yersinia | R4
70.07,Yersinia,R4,6.19,Yersinia | R4
71.07,Yersinia,R4,6.2,Yersinia | R4
72.07,Yersinia,R4,6.19,Yersinia | R4
73.07,Yersinia,R4,6.18,Yersinia | R4
74.07,Yersinia,R4,6.16,Yersinia | R4
75.07,Yersinia,R4,6.16,Yersinia | R4
76.07,Yersinia,R4,6.15,Yersinia | R4
77.07,Yersinia,R4,6.14,Yersinia | R4
78.07,Yersinia,R4,6.13,Yersinia | R4
79.07,Yersinia,R4,6.14,Yersinia | R4
80.07,Yersinia,R4,6.12,Yersinia | R4
81.07,Yersinia,R4,6.12,Yersinia | R4
82.07,Yersinia,R4,6.1,Yersinia | R4
83.07,Yersinia,R4,6.1,Yersinia | R4
84.07,Yersinia,R4,6.1,Yersinia | R4
85.07,Yersinia,R4,6.06,Yersinia | R4
86.07,Yersinia,R4,6.07,Yersinia | R4
87.07,Yersinia,R4,6.05,Yersinia | R4
88.07,Yersinia,R4,6.02,Yersinia | R4
89.07,Yersinia,R4,6.02,Yersinia | R4
90.07,Yersinia,R4,6.02,Yersinia | R4
91.07,Yersinia,R4,6,Yersinia | R4
92.07,Yersinia,R4,5.97,Yersinia | R4
93.07,Yersinia,R4,5.96,Yersinia | R4
94.07,Yersinia,R4,5.96,Yersinia | R4
95.07,Yersinia,R4,5.93,Yersinia | R4
96.07,Yersinia,R4,5.93,Yersinia | R4
97.07,Yersinia,R4,5.91,Yersinia | R4
98.07,Yersinia,R4,5.89,Yersinia | R4
99.07,Yersinia,R4,5.88,Yersinia | R4
100.07,Yersinia,R4,5.84,Yersinia | R4
101.07,Yersinia,R4,5.83,Yersinia | R4
102.07,Yersinia,R4,5.81,Yersinia | R4
103.07,Yersinia,R4,5.79,Yersinia | R4
104.07,Yersinia,R4,5.76,Yersinia | R4
105.07,Yersinia,R4,5.75,Yersinia | R4
